"Month","Text_General_Code","x1","Year","Unemployment","Child_mortality","hospital_ambulization_rate","Cancer_mortality","Days_good_air_quality","Homicide_mortality_rate","Suicide_mortality_rate","Theft","All_Other_Offenses","Other_Assaults","Vandalism","Narcotic","Burglary","Fraud","Retrieving","Robbery","Aggravated_Assault","Driving_Under_The_Influcence","Disorderly_Conduct","Weapon_Violations","Other_Sex_Offenses","Prostitution","Rape","Drinking_Violation","Vagrancy_Loitering","Arson","Forgery_Counterfeiting","Embezzlement","Homicide","Offenses_Against_Family_Children","Gambling_Violations","Receiving_Stolen_Property","Temperature_Max","Temperature_Min","Temperature_Avg","Temperature_Departure","HDD","CDD","Precipitation","New_Snow","Snow_Depth","Month_Number","Avg","deseasonalized"
"2006-01-01T00:00:00","Aggravated Assault",733,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,662.8333333333334,1.1058586874528538
"2006-01-01T00:00:00","All Other Offenses",4252,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,2881.3333333333335,1.4757056918093474
"2006-01-01T00:00:00","Arson",44,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,46.666666666666664,0.942857142857143
"2006-01-01T00:00:00","Burglary",906,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,950.8333333333334,0.9528483786152497
"2006-01-01T00:00:00","DRIVING UNDER THE INFLUENCE",425,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,449.0,0.9465478841870824
"2006-01-01T00:00:00","Disorderly Conduct",381,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,330.5,1.1527987897125567
"2006-01-01T00:00:00","Drinking Violation",63,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,60.5,1.0413223140495869
"2006-01-01T00:00:00","Embezzlement",40,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,38.833333333333336,1.0300429184549356
"2006-01-01T00:00:00","Forgery and Counterfeiting",68,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,52.5,1.2952380952380953
"2006-01-01T00:00:00","Fraud",777,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,791.3333333333334,0.9818871103622577
"2006-01-01T00:00:00","Gambling Violations",9,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,6.0,1.5
"2006-01-01T00:00:00","Homicide",25,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,25.333333333333332,0.986842105263158
"2006-01-01T00:00:00","Narcotic / Drug Law Violations",1195,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,1215.5,0.9831345125462773
"2006-01-01T00:00:00","Offenses Against Family and Children",20,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,12.333333333333334,1.6216216216216215
"2006-01-01T00:00:00","Other Assaults",2160,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,1961.1666666666667,1.1013852298801734
"2006-01-01T00:00:00","Other Sex Offenses (Not Commercialized)",153,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,115.33333333333333,1.3265895953757225
"2006-01-01T00:00:00","Prostitution and Commercialized Vice",98,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,104.0,0.9423076923076923
"2006-01-01T00:00:00","Rape",96,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,74.66666666666667,1.2857142857142856
"2006-01-01T00:00:00","Receiving Stolen Property",14,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,8.666666666666666,1.6153846153846154
"2006-01-01T00:00:00","Recovered Stolen Motor Vehicle",993,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,810.8333333333334,1.2246659815005139
"2006-01-01T00:00:00","Robbery",869,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,786.0,1.1055979643765903
"2006-01-01T00:00:00","Thefts",3644,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,3424.8333333333335,1.063993381673074
"2006-01-01T00:00:00","Vagrancy/Loitering",55,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,57.166666666666664,0.9620991253644315
"2006-01-01T00:00:00","Vandalism/Criminal Mischief",1895,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,1541.1666666666667,1.229587974478209
"2006-01-01T00:00:00","Weapon Violations",215,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49.12903226,32.35483871,40.74193548,7.793548387,23.96774194,0.0,0.14,0.012903226,0.0,1,173.16666666666666,1.2415784408084698
"2006-02-01T00:00:00","Aggravated Assault",652,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,576.1666666666666,1.1316170089673128
"2006-02-01T00:00:00","All Other Offenses",3395,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,2720.5,1.2479323653740122
"2006-02-01T00:00:00","Arson",40,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,36.5,1.095890410958904
"2006-02-01T00:00:00","Burglary",673,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,696.0,0.9669540229885057
"2006-02-01T00:00:00","DRIVING UNDER THE INFLUENCE",395,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,438.1666666666667,0.901483453784709
"2006-02-01T00:00:00","Disorderly Conduct",288,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,304.0,0.9473684210526315
"2006-02-01T00:00:00","Drinking Violation",44,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,63.0,0.6984126984126984
"2006-02-01T00:00:00","Embezzlement",38,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,30.5,1.2459016393442623
"2006-02-01T00:00:00","Forgery and Counterfeiting",70,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,48.5,1.443298969072165
"2006-02-01T00:00:00","Fraud",737,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,753.6666666666666,0.9778858911985847
"2006-02-01T00:00:00","Gambling Violations",11,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,6.833333333333333,1.6097560975609757
"2006-02-01T00:00:00","Homicide",22,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,25.0,0.88
"2006-02-01T00:00:00","Narcotic / Drug Law Violations",1128,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,1131.0,0.9973474801061007
"2006-02-01T00:00:00","Offenses Against Family and Children",12,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,12.333333333333334,0.9729729729729729
"2006-02-01T00:00:00","Other Assaults",1844,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,1779.3333333333333,1.0363431997002623
"2006-02-01T00:00:00","Other Sex Offenses (Not Commercialized)",140,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,112.33333333333333,1.2462908011869436
"2006-02-01T00:00:00","Prostitution and Commercialized Vice",79,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,76.66666666666667,1.0304347826086957
"2006-02-01T00:00:00","Rape",60,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,63.333333333333336,0.9473684210526315
"2006-02-01T00:00:00","Receiving Stolen Property",7,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,4.0,1.75
"2006-02-01T00:00:00","Recovered Stolen Motor Vehicle",720,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,635.3333333333334,1.1332633788037776
"2006-02-01T00:00:00","Robbery",649,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,584.3333333333334,1.1106674272675412
"2006-02-01T00:00:00","Thefts",2963,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,2817.8333333333335,1.0515171230851126
"2006-02-01T00:00:00","Vagrancy/Loitering",46,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,50.333333333333336,0.9139072847682119
"2006-02-01T00:00:00","Vandalism/Criminal Mischief",1518,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,1285.1666666666667,1.181169757489301
"2006-02-01T00:00:00","Weapon Violations",184,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.42857143,27.78571429,35.60714286,-0.15,29.14285714,0.0,0.053928571,0.428571429,0.964285714,2,142.33333333333334,1.2927400468384074
"2006-03-01T00:00:00","Aggravated Assault",864,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,757.5,1.1405940594059405
"2006-03-01T00:00:00","All Other Offenses",3677,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,3409.3333333333335,1.078509972624169
"2006-03-01T00:00:00","Arson",51,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,46.0,1.108695652173913
"2006-03-01T00:00:00","Burglary",842,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,827.6666666666666,1.0173177607732582
"2006-03-01T00:00:00","DRIVING UNDER THE INFLUENCE",405,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,499.0,0.811623246492986
"2006-03-01T00:00:00","Disorderly Conduct",344,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,383.6666666666667,0.8966116420503909
"2006-03-01T00:00:00","Drinking Violation",48,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,99.33333333333333,0.48322147651006714
"2006-03-01T00:00:00","Embezzlement",40,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,33.833333333333336,1.1822660098522166
"2006-03-01T00:00:00","Forgery and Counterfeiting",60,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,50.0,1.2
"2006-03-01T00:00:00","Fraud",775,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,851.0,0.9106933019976499
"2006-03-01T00:00:00","Gambling Violations",10,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,6.666666666666667,1.5
"2006-03-01T00:00:00","Homicide",34,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,28.166666666666668,1.2071005917159763
"2006-03-01T00:00:00","Narcotic / Drug Law Violations",1294,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,1346.8333333333333,0.9607721816606856
"2006-03-01T00:00:00","Offenses Against Family and Children",11,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,14.333333333333334,0.7674418604651162
"2006-03-01T00:00:00","Other Assaults",2429,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,2339.8333333333335,1.0381081273594985
"2006-03-01T00:00:00","Other Sex Offenses (Not Commercialized)",131,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,136.83333333333334,0.9573690621193666
"2006-03-01T00:00:00","Prostitution and Commercialized Vice",85,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,100.16666666666667,0.8485856905158069
"2006-03-01T00:00:00","Rape",77,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,81.33333333333333,0.9467213114754099
"2006-03-01T00:00:00","Receiving Stolen Property",11,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,7.5,1.4666666666666666
"2006-03-01T00:00:00","Recovered Stolen Motor Vehicle",779,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,723.5,1.0767104353835522
"2006-03-01T00:00:00","Robbery",759,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,660.6666666666666,1.1488395560040363
"2006-03-01T00:00:00","Thefts",3496,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,3407.1666666666665,1.0260724942523114
"2006-03-01T00:00:00","Vagrancy/Loitering",51,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,64.83333333333333,0.7866323907455014
"2006-03-01T00:00:00","Vandalism/Criminal Mischief",1871,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,1650.5,1.1335958800363526
"2006-03-01T00:00:00","Weapon Violations",239,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.4516129,35.5483871,44.5,0.94516129,20.25806452,0.032258065,0.029354839,0.0,0.0,3,181.33333333333334,1.3180147058823528
"2006-04-01T00:00:00","Aggravated Assault",857,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.03333333,46.26666667,56.65,2.646666667,8.366666667,0.366666667,0.123666667,0.003333333,0.0,4,804.8333333333334,1.0648167322427002
"2006-04-01T00:00:00","All Other Offenses",4400,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.03333333,46.26666667,56.65,2.646666667,8.366666667,0.366666667,0.123666667,0.003333333,0.0,4,3648.6666666666665,1.2059199707655766
"2006-04-01T00:00:00","Arson",55,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.03333333,46.26666667,56.65,2.646666667,8.366666667,0.366666667,0.123666667,0.003333333,0.0,4,48.666666666666664,1.13013698630137
"2006-04-01T00:00:00","Burglary",781,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.03333333,46.26666667,56.65,2.646666667,8.366666667,0.366666667,0.123666667,0.003333333,0.0,4,845.1666666666666,0.9240780911062907
